speed,heading_error,checkpoint_distance,ray_0_front,ray_1_+45,ray_2_+90,ray_3_+135,ray_4_back,ray_5_-135,ray_6_-90,ray_7_-45,ground_friction,throttle,steering
15.8212,0.1898,16.0837,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
15.8044,0.1815,15.2889,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
15.5555,0.1696,14.4983,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
15.4570,0.1578,13.7190,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
15.5526,0.1576,12.9397,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
15.2074,0.1911,12.1679,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,1.0000
15.3058,0.2718,11.4013,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,1.0000
14.9345,0.3449,10.6367,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,1.0000
15.0212,0.4211,9.8843,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,1.0000
14.8029,0.5071,9.1310,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,1.0000
14.6848,0.5749,8.3974,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.7581,0.0947,47.6428,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.4850,0.0834,46.9356,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.4496,0.0776,46.2297,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.3809,0.0690,45.5245,50.0000,50.0000,50.0000,50.0000,9.9374,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.3147,0.0602,44.8213,50.0000,50.0000,50.0000,50.0000,8.3945,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.4556,0.0569,44.1142,50.0000,50.0000,50.0000,50.0000,7.1610,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.1986,0.0494,43.4020,50.0000,50.0000,50.0000,50.0000,6.4885,50.0000,50.0000,50.0000,0.7000,1.0000,0.0000
14.3509,0.0931,42.6956,50.0000,49.9830,50.0000,50.0000,6.0430,50.0000,50.0000,50.0000,0.7000,1.0000,1.0000
14.1613,0.1626,41.9837,50.0000,49.7466,50.0000,50.0000,5.7874,8.7820,50.0000,50.0000,0.7000,1.0000,1.0000
14.2857,0.2341,41.2755,50.0000,49.7975,50.0000,50.0000,5.6186,6.9020,50.0000,50.0000,0.7000,1.0000,1.0000
14.1346,0.3049,40.5640,50.0000,50.0000,50.0000,50.0000,5.4961,5.9667,50.0000,50.0000,0.7000,1.0000,1.0000
14.0800,0.3755,39.8562,50.0000,50.0000,50.0000,50.0000,5.5416,5.4119,50.0000,50.0000,0.7000,1.0000,1.0000
13.4027,0.4267,39.1605,50.0000,50.0000,50.0000,50.0000,6.2018,5.6538,50.0000,50.0000,0.7000,1.0000,0.0000
13.6638,0.4263,38.4831,50.0000,50.0000,50.0000,50.0000,6.7074,6.1015,50.0000,50.0000,0.8000,1.0000,0.0000
13.9897,0.4266,37.7903,50.0000,50.0000,49.6252,50.0000,6.7960,6.2304,50.0000,50.0000,0.8000,1.0000,0.0000
14.3120,0.4276,37.0819,50.0000,49.6549,49.1032,50.0000,6.5722,6.0404,50.0000,50.0000,0.8000,1.0000,0.0000
14.6287,0.4292,36.3590,50.0000,49.1323,48.5864,50.0000,6.0670,5.6449,50.0000,50.0000,0.8000,1.0000,0.0000
14.9381,0.4315,35.6223,50.0000,48.6146,48.0745,50.0000,5.3722,5.0347,50.0000,50.0000,0.8000,1.0000,0.0000
15.3039,0.4344,34.8728,50.0000,48.1011,47.5667,50.0000,4.5285,4.2871,50.0000,50.0000,0.9000,1.0000,0.0000
15.1712,0.4356,34.1233,50.0000,47.5565,47.1238,50.0000,4.4302,4.2315,50.0000,50.0000,0.9000,1.0000,0.0000
15.5134,0.4413,33.3672,50.0000,47.0928,46.6115,50.0000,4.3421,4.1798,50.0000,50.0000,0.9000,1.0000,0.0000
15.8315,0.4485,32.5993,50.0000,46.6490,46.0887,50.0000,4.2872,4.1609,50.0000,50.0000,0.9000,1.0000,0.0000
16.1125,0.4553,31.8200,50.0000,46.1800,45.5942,50.0000,4.2026,4.0872,50.0000,50.0000,0.9000,1.0000,0.0000
16.3736,0.4665,31.0320,50.0000,45.7882,45.0390,50.0000,4.2179,4.1390,50.0000,50.0000,0.9000,1.0000,0.0000
16.8249,0.4741,30.2338,50.0000,45.3062,44.5649,50.0000,4.1292,4.0868,50.0000,50.0000,1.0000,1.0000,0.0000
16.2603,0.4867,29.4198,50.0000,44.9116,44.0301,50.0000,4.3623,4.3433,50.0000,50.0000,1.0000,1.0000,0.0000
16.7897,0.4270,28.6363,50.0000,43.2354,44.8825,50.0000,4.9512,5.3829,50.0000,50.0000,0.9000,1.0000,-1.0000
17.2411,0.3248,27.8348,50.0000,41.3594,47.1835,50.0000,5.2712,6.6440,50.0000,50.0000,0.9000,1.0000,-1.0000
17.6626,0.2205,27.0150,50.0000,40.0641,50.0000,12.0031,5.4664,8.2949,50.0000,50.0000,0.9000,1.0000,-1.0000
18.0412,0.1141,26.1762,50.0000,39.3132,50.0000,8.8620,5.5981,11.2169,50.0000,50.0000,0.9000,1.0000,-1.0000
18.4289,0.0010,25.3174,49.2093,39.1220,50.0000,7.2936,5.6916,50.0000,50.0000,50.0000,0.9000,1.0000,-1.0000
18.6882,-0.1099,24.4383,44.6146,39.5031,50.0000,6.2468,5.7423,50.0000,50.0000,50.0000,0.9000,1.0000,-1.0000
18.8805,-0.2227,23.5424,41.2237,40.5268,50.0000,5.3730,5.7417,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
19.0593,-0.2106,22.6311,40.5873,39.9011,50.0000,4.7582,5.1225,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
19.1180,-0.1988,21.7063,39.9205,39.2456,50.0000,3.9483,4.2712,50.0000,50.0000,50.0000,0.8000,1.0000,0.0000
18.1650,-0.2032,20.8080,39.0060,38.8427,50.0000,4.0954,4.5325,50.0000,50.0000,50.0000,0.8000,1.0000,0.0000
18.2302,-0.1924,19.9195,38.3333,38.1729,50.0000,4.0497,4.4856,50.0000,50.0000,50.0000,0.8000,1.0000,0.0000
17.9331,-0.1840,19.0326,37.6198,37.5218,50.0000,4.1334,4.6125,50.0000,50.0000,50.0000,0.8000,1.0000,0.0000
17.8319,-0.1757,18.1503,36.8953,36.8542,50.0000,4.2363,4.7433,50.0000,50.0000,50.0000,0.8000,1.0000,0.0000
17.7733,-0.1675,17.2701,36.1619,36.1699,50.0000,4.3359,4.8635,50.0000,50.0000,50.0000,0.8000,1.0000,0.0000
17.7295,-0.1624,16.3934,35.3794,35.5162,50.0000,4.4860,5.0776,50.0000,50.0000,48.8868,0.8000,1.0000,0.0000
17.5358,-0.1557,15.5147,34.6115,34.8241,50.0000,4.5904,5.2020,50.0000,50.0000,45.8231,0.7000,1.0000,0.0000
17.2464,-0.1515,14.6480,33.8167,34.1661,50.0000,4.7797,5.4276,50.0000,50.0000,42.8766,0.7000,1.0000,0.0000
17.0077,-0.1445,13.7923,33.0626,33.4626,50.0000,4.9063,5.5835,50.0000,50.0000,40.2259,0.7000,1.0000,0.0000
16.8394,-0.1087,12.9497,32.6977,32.3692,50.0000,5.1702,5.6670,50.0000,50.0000,39.8203,0.7000,1.0000,1.0000
16.4951,-0.0184,12.1171,29.5697,30.7530,50.0000,5.6505,5.5967,50.0000,50.0000,45.5004,0.7000,1.0000,1.0000
16.4443,0.0729,11.2952,26.3357,29.4144,50.0000,6.2685,5.5653,50.0000,50.0000,50.0000,0.8000,1.0000,1.0000
16.5270,0.1763,10.4767,23.9918,28.2753,45.7632,7.3604,5.6423,50.0000,50.0000,50.0000,0.8000,1.0000,1.0000
16.5180,0.2852,9.6561,22.3224,27.3984,39.9438,9.1607,5.7456,18.0798,50.0000,50.0000,0.8000,1.0000,1.0000
16.5099,0.3947,8.8383,21.2439,26.7783,35.6267,13.8190,6.0403,12.0599,50.0000,50.0000,0.8000,1.0000,1.0000
16.5012,0.5125,8.0258,20.6502,26.4058,32.1788,50.0000,6.3790,10.1097,50.0000,50.0000,0.8000,1.0000,1.0000
16.4951,-1.1074,39.1903,20.5426,26.2852,29.4738,50.0000,6.9119,9.2092,50.0000,50.0000,0.8000,1.0000,1.0000
16.4113,-1.0344,39.0898,20.9727,21.9342,27.3681,50.0000,7.6441,8.7903,50.0000,50.0000,0.9000,1.0000,1.0000
16.5367,-0.9502,38.9808,22.7640,17.9221,25.5913,50.0000,8.8159,8.5954,50.0000,50.0000,0.9000,1.0000,1.0000
16.5037,-0.8640,38.8566,27.0838,15.4179,24.2228,44.3234,10.7633,8.6292,50.0000,50.0000,0.9000,1.0000,1.0000
16.5464,-0.7778,38.7138,41.5264,13.6915,23.2204,37.1710,14.4863,8.8180,50.0000,50.0000,0.9000,1.0000,1.0000
16.5594,-0.6861,38.5489,50.0000,12.6098,22.5405,31.9797,50.0000,9.2528,50.0000,50.0000,1.0000,1.0000,1.0000
16.5894,-0.5902,38.3545,50.0000,11.9874,22.1974,28.1699,50.0000,9.9397,24.6971,50.0000,1.0000,1.0000,1.0000
16.5375,-0.4950,38.1276,50.0000,11.8212,14.8788,25.4319,50.0000,10.9908,18.2657,50.0000,1.0000,1.0000,1.0000
16.3834,-0.3979,37.8666,50.0000,12.2182,11.5700,23.4214,50.0000,12.5559,15.9806,50.0000,1.0000,1.0000,1.0000
16.3445,-0.3057,37.5721,50.0000,13.3710,9.9067,22.0266,46.9625,14.9953,15.1526,50.0000,1.2000,1.0000,1.0000
16.1627,-0.2114,37.2445,50.0000,15.9184,8.8090,21.0493,37.8509,19.1137,14.7515,50.0000,1.2000,1.0000,1.0000
15.8694,-0.1229,36.8872,50.0000,23.3546,8.2301,20.4585,32.2404,29.6867,14.8638,50.0000,1.2000,1.0000,1.0000
15.7235,-0.0290,36.4998,50.0000,50.0000,7.9515,12.6417,28.2342,50.0000,15.1820,50.0000,1.2000,1.0000,1.0000
15.3970,0.0617,36.0813,50.0000,50.0000,7.9194,9.1512,25.5036,50.0000,15.7434,50.0000,1.2000,1.0000,1.0000
15.1169,0.1477,35.6340,50.0000,50.0000,8.1970,7.7382,23.6401,50.0000,16.6781,39.5094,1.2000,1.0000,0.0000
14.9188,0.1239,35.1574,50.0000,50.0000,7.9101,7.2071,23.7503,50.0000,17.2667,44.4878,1.2000,1.0000,0.0000
14.7232,0.0997,34.6521,50.0000,50.0000,7.7272,6.8193,23.9495,50.0000,17.8260,50.0000,1.2000,1.0000,0.0000
14.9355,0.0784,34.1196,50.0000,50.0000,7.5014,6.4281,24.1798,50.0000,18.3545,50.0000,1.2000,1.0000,0.0000
14.8168,0.0516,33.5571,50.0000,50.0000,7.3675,6.1526,24.5706,50.0000,18.8601,50.0000,1.2000,1.0000,0.0000
15.1618,0.0300,32.9694,50.0000,50.0000,7.2005,5.8470,24.9481,50.0000,19.2362,50.0000,1.2000,1.0000,0.0000
15.1625,-0.0023,32.3544,50.0000,50.0000,7.1138,5.7064,25.5830,50.0000,19.7886,50.0000,1.2000,1.0000,0.0000
15.5915,-0.0157,31.7148,50.0000,50.0000,7.0457,5.4429,25.9406,50.0000,20.1013,50.0000,1.2000,1.0000,0.0000
15.7836,-0.0291,31.0429,50.0000,50.0000,6.8394,5.0866,26.3473,50.0000,20.2106,50.0000,1.2000,1.0000,1.0000
15.8396,0.0448,30.3545,50.0000,50.0000,7.8075,5.0552,8.2911,50.0000,20.1791,50.0000,1.2000,1.0000,1.0000
16.2179,0.1499,29.6463,50.0000,50.0000,9.6333,5.0793,6.4871,50.0000,20.1259,42.6643,1.2000,1.0000,1.0000
16.5354,0.2177,28.9088,50.0000,50.0000,11.4972,4.9959,5.5278,50.0000,19.8972,36.3719,1.2000,1.0000,0.0000
16.8667,0.2058,28.1436,50.0000,50.0000,11.2948,4.6499,4.8519,50.0000,19.0950,36.8748,1.2000,1.0000,0.0000
16.7208,0.1693,27.3671,50.0000,50.0000,11.2066,4.7199,4.9241,50.0000,19.0115,39.9476,1.2000,1.0000,0.0000
17.1236,0.1585,26.5711,50.0000,50.0000,11.5118,4.6560,4.7093,50.0000,18.5917,40.6249,1.2000,1.0000,0.0000
17.5314,0.1479,25.7482,50.0000,50.0000,11.5113,4.4598,4.3302,9.6405,17.8770,40.9333,1.2000,1.0000,0.0000
17.4482,0.1158,24.9107,50.0000,50.0000,11.5226,4.5500,4.4117,9.2093,17.8809,43.7399,1.2000,1.0000,0.0000
17.8901,0.1059,24.0592,50.0000,50.0000,12.0284,4.6064,4.3577,8.5560,17.5921,44.1962,1.2000,1.0000,0.0000
18.3251,0.0960,23.1822,50.0000,50.0000,12.2721,4.5524,4.1897,7.6189,17.0411,44.2553,1.2000,1.0000,0.0000
18.7517,0.0862,22.2806,50.0000,50.0000,12.1991,4.3117,3.8649,6.6598,16.2403,43.9282,1.2000,1.0000,0.0000
18.8047,0.0665,21.3599,50.0000,50.0000,12.0340,4.2141,3.7024,6.2315,15.7468,44.5756,1.2000,1.0000,0.0000
19.1588,0.0523,20.4307,50.0000,50.0000,12.2450,4.2120,3.6528,5.9162,15.4113,44.7022,1.2000,1.0000,0.0000
19.3950,0.0359,19.4858,50.0000,50.0000,12.4890,4.2847,3.6706,5.8677,15.1844,44.9828,1.2000,1.0000,0.0000
19.8108,0.0255,18.5228,50.0000,50.0000,12.6909,4.2310,3.5848,5.5343,14.6751,44.3126,1.2000,1.0000,0.0000
19.5126,0.0113,17.5410,50.0000,50.0000,13.0280,4.3353,3.6162,5.5072,14.4719,44.0423,1.2000,1.0000,0.0000
19.9232,0.0800,16.5692,50.0000,50.0000,17.5404,5.0155,3.9137,5.4796,13.4196,38.1241,1.2000,1.0000,1.0000
20.2673,0.2166,15.5780,50.0000,50.0000,28.4503,6.0068,4.1119,5.0617,11.2682,29.7148,1.2000,1.0000,1.0000
20.5314,0.3538,14.5684,50.0000,50.0000,38.5969,7.2337,4.2504,4.6557,9.1601,23.6778,1.2000,1.0000,1.0000
20.7064,0.4916,13.5438,50.0000,50.0000,43.0066,8.9502,4.3659,4.2221,7.3053,18.9725,1.2000,1.0000,1.0000
20.7867,0.6306,12.5081,45.3939,50.0000,45.3176,11.4750,4.4243,3.7829,5.7121,14.8903,1.2000,1.0000,1.0000
20.7854,0.7222,11.4662,38.0553,50.0000,45.9960,13.6635,4.2976,3.3238,4.5520,11.8754,1.2000,1.0000,0.0000
20.0930,0.7176,10.4414,36.8318,50.0000,44.8032,14.1320,4.4793,3.4123,4.5950,11.5863,1.2000,1.0000,0.0000
20.0939,0.7182,9.4288,35.3642,50.0000,43.6201,14.5117,4.5873,3.4667,4.5774,11.2025,1.2000,1.0000,0.0000
20.0305,0.7245,8.4169,33.8221,50.0000,42.4953,14.8974,4.7345,3.5013,4.5204,10.6970,1.2000,1.0000,0.0000
20.0672,0.5546,39.5562,32.2168,49.3114,41.3974,15.2555,4.8500,3.5305,4.4347,10.2536,1.2000,1.0000,0.0000
20.0509,0.5569,38.5484,30.5787,47.3839,40.4415,15.7981,5.0426,3.5898,4.4111,9.7622,1.2000,1.0000,0.0000
19.9821,0.6584,37.5380,25.2238,44.2529,41.4575,19.7153,5.7358,3.6915,4.1399,8.2107,1.2000,1.0000,1.0000
19.9094,0.8113,36.5322,19.0735,40.3526,43.0599,25.4975,7.1149,3.9488,3.8966,6.6329,1.2000,1.0000,1.0000
19.6622,0.9675,35.5358,14.3189,36.0524,43.5176,30.0347,9.2006,4.3577,3.7975,5.5602,1.2000,1.0000,1.0000
19.3027,1.1224,34.5585,10.8926,31.0084,42.1536,33.0538,12.2595,4.9652,3.8209,4.8775,1.0000,1.0000,1.0000
18.9646,1.1853,33.6104,9.5243,27.8014,40.2682,33.7293,14.1499,5.4485,3.9228,4.6144,1.0000,1.0000,0.0000
18.6376,1.2040,32.6935,8.8621,25.8541,38.7318,33.6451,15.1505,5.8055,3.9981,4.5467,1.0000,1.0000,0.0000
18.4231,1.2205,31.8099,8.2929,24.0857,37.3147,33.5810,16.1483,6.1541,4.0895,4.4374,1.0000,1.0000,0.0000
17.9265,1.2624,30.9728,8.0277,22.3227,36.0759,34.2369,18.3122,7.1715,4.5551,4.7134,1.0000,1.0000,0.0000
18.0891,1.2760,30.1691,7.6745,20.9896,34.9534,34.2998,19.3440,7.7007,4.7228,4.6924,1.0000,1.0000,-1.0000
18.3804,1.1574,29.3882,7.9824,22.4386,35.1964,32.6855,16.9741,6.8961,4.3908,4.5302,1.0000,1.0000,-1.0000
17.9775,1.0913,28.6337,8.1931,22.8854,35.1567,32.0608,16.2847,6.7506,4.3040,4.5072,1.0000,1.0000,-1.0000
18.4732,0.9773,27.9104,8.8983,24.1834,35.4468,30.8832,14.7796,6.2909,4.1532,4.5493,1.0000,1.0000,-1.0000
18.4845,0.8875,27.1999,9.6213,25.0544,35.5698,30.0649,14.0186,6.0170,4.1065,4.6504,1.0000,1.0000,-1.0000
18.7951,0.7838,26.5024,10.6927,26.1847,35.5985,28.9280,13.0548,5.6698,4.0246,4.7934,1.0000,1.0000,-1.0000
19.0161,0.6845,25.8110,11.9386,27.3636,35.5988,27.7110,12.3154,5.3905,3.9736,4.9740,0.9000,1.0000,-1.0000
18.9282,0.5905,25.1238,13.2622,28.5939,35.6027,26.4953,11.6314,5.1078,3.9435,5.1907,0.9000,1.0000,-1.0000
19.0454,0.5001,24.4445,14.5832,29.8878,35.6593,25.2722,10.8659,4.8336,3.8805,5.4125,0.9000,1.0000,-1.0000
18.8904,0.4240,23.7694,15.8251,31.1902,35.9347,24.5381,10.4056,4.7281,3.9425,5.7657,0.9000,1.0000,-1.0000
19.1142,0.3264,23.0969,17.2742,32.7756,36.0376,23.2330,9.4201,4.4397,3.9222,6.1485,0.9000,1.0000,-1.0000
18.8417,0.2495,22.4191,18.2640,33.9699,36.1875,22.3763,8.5820,4.2143,3.8926,6.4638,0.9000,1.0000,-1.0000
18.6808,0.1677,21.7436,19.5102,35.2241,36.3004,21.5680,7.8703,4.1123,3.9890,7.0403,0.9000,1.0000,-1.0000
18.5880,0.0730,21.0634,20.9308,36.3014,35.9312,20.3340,6.9842,3.9188,4.0320,7.7132,1.0000,1.0000,-1.0000
18.5067,0.0284,20.3733,21.4515,36.8380,35.9879,20.0967,6.6691,3.8405,4.0588,8.0179,1.0000,1.0000,0.0000
18.5570,0.0710,19.6708,20.1467,36.5613,37.1876,21.6512,7.0944,3.8837,3.9670,7.4411,1.0000,1.0000,0.0000
18.4005,0.1243,18.9616,18.9411,36.2597,38.5932,23.8081,8.0409,4.1841,4.0992,7.2139,1.0000,1.0000,0.0000
18.7619,0.1559,18.2382,17.9027,35.8974,39.4453,25.1668,8.4917,4.2640,4.0649,6.8671,1.0000,1.0000,0.0000
19.1340,0.1891,17.4959,16.4944,35.1841,40.0072,26.2729,8.6479,4.1280,3.8143,6.2094,1.0000,1.0000,0.0000
18.7346,0.2645,16.7496,14.8405,33.9503,40.8984,28.6555,9.9898,4.4105,3.8497,5.8368,1.0000,1.0000,0.0000
19.1714,0.2535,16.0027,14.6872,34.2633,41.4378,29.0855,9.8897,4.4097,3.8570,5.8089,1.0000,1.0000,-1.0000
19.1030,0.1496,15.2426,16.2132,36.2038,41.4286,27.1881,8.2907,4.0981,3.8140,6.1526,1.0000,1.0000,-1.0000
19.1448,0.0862,14.4877,17.4527,37.4386,41.3884,26.0989,7.7056,4.0737,3.9254,6.5279,1.0000,1.0000,-1.0000
19.0199,-0.0061,13.7277,19.6594,38.9691,40.5865,23.7126,6.9261,3.9800,4.0499,7.0930,1.0000,1.0000,-1.0000
19.1935,-0.0954,12.9664,22.2673,40.4240,39.4863,20.7714,6.2603,3.8673,4.1382,7.6493,1.0000,1.0000,0.0000
18.9827,-0.0329,12.2014,20.4897,40.0295,40.9074,22.8320,6.7696,3.9598,4.0296,7.0020,1.0000,1.0000,0.0000
18.8246,0.0259,11.4366,18.9628,39.6369,42.1708,24.7976,7.3468,4.0847,3.9646,6.5103,1.0000,1.0000,0.0000
19.1319,0.0846,10.6741,17.4824,39.1543,43.2608,26.5576,7.8741,4.1499,3.8528,6.0194,1.0000,1.0000,0.0000
19.0053,0.1590,9.9134,15.8087,38.4516,44.4598,28.8422,8.6891,4.3122,3.7919,5.5823,1.0000,1.0000,0.0000
18.6662,0.2330,9.1622,14.5322,37.8623,45.5511,30.9563,9.6513,4.5499,3.8089,5.3212,0.9000,1.0000,0.0000
18.9133,0.3222,8.4401,13.2615,37.1118,46.6834,33.4136,10.9575,4.9271,3.8999,5.1415,0.9000,1.0000,0.0000
19.1615,0.0244,39.3625,12.1139,36.4521,47.3620,34.9157,11.6846,4.9629,3.7467,4.7634,0.9000,1.0000,0.0000
18.8624,0.0598,38.4733,10.5668,35.2011,48.0844,37.1596,12.9965,5.1404,3.6270,4.3675,0.9000,1.0000,0.0000
18.7317,0.0784,37.5876,9.6572,34.3670,48.7316,39.0023,14.2958,5.3947,3.6111,4.1664,0.8000,1.0000,0.0000
18.1730,0.1183,36.7115,8.8718,33.1989,49.3528,41.4378,16.4465,6.0904,3.7979,4.1490,0.8000,1.0000,0.0000
18.3182,0.1268,35.8483,8.4884,32.7187,49.9525,43.0232,17.8647,6.5280,3.8907,4.1173,0.8000,1.0000,0.0000
18.4558,0.0990,34.9766,8.2204,32.9605,50.0000,43.6354,18.0801,6.3352,3.6890,3.8995,0.8000,1.0000,-1.0000
17.9301,-0.0020,34.0967,8.9844,35.1112,50.0000,42.3418,16.5057,5.5077,3.3570,3.7504,0.8000,1.0000,-1.0000
17.6723,-0.0496,33.2490,9.7408,36.2704,50.0000,42.5119,16.7223,5.5597,3.4253,3.8860,0.8000,1.0000,0.0000
17.8066,-0.0416,32.3965,9.0208,35.7238,50.0000,44.0908,17.8063,5.5919,3.3058,3.6713,0.8000,1.0000,0.0000
17.1531,-0.0136,31.5465,8.2500,34.7905,50.0000,46.3127,19.5875,5.9472,3.3211,3.5590,0.7000,1.0000,0.0000
16.4505,0.0065,30.7150,7.8365,34.1417,50.0000,48.2906,21.3191,6.3950,3.3891,3.5263,0.7000,1.0000,0.0000
16.4757,0.0300,29.9108,7.5726,33.5006,50.0000,50.0000,23.2812,7.0578,3.5477,3.5804,0.7000,1.0000,0.0000
16.5022,0.0368,29.1056,7.1661,33.0019,50.0000,50.0000,24.5139,7.1795,3.4714,3.4526,0.7000,1.0000,0.0000
15.9940,0.0436,28.2980,6.6124,32.4015,50.0000,50.0000,25.6036,7.0872,3.2885,3.2217,0.7000,1.0000,0.0000
15.6935,0.0774,27.5143,6.1201,31.2289,50.0000,50.0000,27.6737,7.6909,3.3169,3.1415,0.7000,1.0000,0.0000
15.5910,0.0959,26.7430,5.8360,30.4703,50.0000,50.0000,29.3453,8.1440,3.3254,3.0876,0.8000,1.0000,0.0000
15.5880,0.1122,25.9742,5.5912,29.8259,50.0000,50.0000,30.9699,8.6130,3.3356,3.0303,0.8000,1.0000,-1.0000
15.5640,0.0362,25.2046,6.2186,31.9851,50.0000,50.0000,29.9569,7.4646,3.1911,3.0665,0.8000,1.0000,-1.0000
15.5519,-0.0398,24.4347,7.0781,33.9958,50.0000,50.0000,29.0291,6.5193,3.0772,3.1235,0.8000,1.0000,-1.0000
15.5070,-0.1108,23.6695,8.3578,35.9223,50.0000,50.0000,28.3844,5.9573,3.0674,3.2878,0.8000,1.0000,-1.0000
15.7645,-0.1977,22.8948,10.0165,38.1561,50.0000,50.0000,26.8818,5.0835,2.8895,3.3076,0.8000,1.0000,0.0000
15.4662,-0.1717,22.1185,9.2669,37.1509,50.0000,50.0000,28.8518,5.2975,2.8960,3.2425,0.9000,1.0000,0.0000
15.6641,-0.1530,21.3458,8.9079,36.3855,50.0000,50.0000,30.7103,5.5668,2.9512,3.2389,0.9000,1.0000,0.0000
15.3994,-0.1224,20.5639,8.5614,35.3951,50.0000,50.0000,33.0284,6.1342,3.1003,3.3145,0.9000,1.0000,0.0000
15.9011,-0.1199,19.7822,8.6951,35.1277,50.0000,50.0000,34.5133,6.3858,3.1901,3.3941,1.0000,1.0000,0.0000
16.5684,-0.1178,18.9720,8.3542,34.5520,50.0000,50.0000,35.7365,6.2713,3.0981,3.2804,1.0000,1.0000,0.0000
16.5736,-0.1161,18.1282,7.8896,33.8683,50.0000,50.0000,36.8939,6.0336,2.9446,3.1057,1.0000,1.0000,0.0000
16.6901,-0.0791,17.2859,7.3490,32.5545,50.0000,50.0000,39.3165,6.6533,3.0466,3.1091,1.0000,1.0000,0.0000
17.3361,-0.0642,16.4345,7.2096,31.8054,50.0000,50.0000,41.1793,7.0272,3.1118,3.1368,1.0000,1.0000,0.0000
17.5850,-0.0643,15.5518,6.9798,31.2037,50.0000,50.0000,42.4850,6.9083,3.0332,3.0388,1.0000,1.0000,0.0000
17.8574,-0.0439,14.6592,6.6894,30.2849,50.0000,50.0000,44.4487,7.3157,3.0672,3.0272,1.0000,1.0000,0.0000
18.1470,-0.0329,13.7542,6.5749,29.6085,50.0000,50.0000,46.2245,7.6300,3.1148,3.0332,1.0000,1.0000,0.0000
18.3841,-0.0185,12.8365,6.5061,28.9164,50.0000,50.0000,48.1397,8.1010,3.1905,3.0736,1.2000,1.0000,0.0000
18.5971,0.0707,11.9037,5.5423,26.7187,50.0000,50.0000,50.0000,10.4894,3.3243,2.9641,1.2000,1.0000,1.0000
18.6255,0.2372,10.9678,4.5621,23.3155,45.0663,50.0000,50.0000,22.7938,3.8516,2.9733,1.2000,1.0000,1.0000
19.0389,0.3273,10.0239,4.1306,20.8606,39.6190,50.0000,50.0000,37.8619,4.1351,2.9410,1.2000,1.0000,0.0000
18.8065,0.3483,9.0724,4.1609,21.0577,38.1115,50.0000,50.0000,43.0348,4.2902,3.0013,1.2000,1.0000,0.0000
18.9701,0.3563,8.1189,4.1905,21.8184,37.2302,50.0000,50.0000,46.3279,4.3117,3.0162,1.2000,1.0000,0.0000
19.0517,-0.4215,45.7316,4.2163,22.9722,36.0430,50.0000,50.0000,50.0000,4.4156,3.0579,1.2000,1.0000,0.0000
19.0752,-0.4156,45.0265,4.3616,25.8266,34.9059,50.0000,50.0000,50.0000,4.6206,3.1719,1.2000,1.0000,0.0000
19.2457,-0.4302,44.3120,4.4128,31.5325,34.3621,50.0000,50.0000,50.0000,4.5679,3.1660,1.2000,1.0000,0.0000
18.2917,-0.4295,43.5913,4.8154,42.7834,33.7110,50.0000,50.0000,50.0000,4.9135,3.4116,1.2000,1.0000,0.0000
18.7178,-0.4098,42.9067,5.6253,42.0690,33.0124,50.0000,50.0000,50.0000,5.7381,3.9399,1.2000,1.0000,0.0000
19.1345,-0.4248,42.2021,6.3872,41.2549,33.0233,50.0000,50.0000,50.0000,6.0636,4.2896,1.2000,1.0000,0.0000
19.5408,-0.4402,41.4780,6.9254,40.4341,32.8082,50.0000,50.0000,50.0000,6.1204,4.4150,1.0000,1.0000,0.0000
19.9973,-0.4561,40.7352,7.1227,39.6059,32.3696,50.0000,50.0000,50.0000,5.8920,4.3583,1.0000,1.0000,0.0000
